"","1e-04","0.001","0.01","0.1","0.3","0.5","0.75","0.9"
"rc",1.98981643418585,1.97462945833665,1.91762090202456,1.7324235102283,1.5227644119247,1.36523247946396,1.18936535112941,1.08220541265737
"rn",1.00594027804561,1.01734045117875,1.05041485657828,1.11994417190673,1.11912456521325,1.06084551992482,0.949018027445863,0.867856962415055
"ra",1.97806071427651,1.94097442008635,1.82567099310368,1.54737890966684,1.36180910151375,1.28887341966629,1.25557045053717,1.24914737849288
"nsub",12338.74,38276.15,119532.1,364148.31,601395.37,750178.28,886986.35,955254.83
