"","1e-04","0.001","0.01","0.1","0.3","0.5","0.75","0.9"
"rc",1.99162499741052,1.95183375169495,1.84959586268844,1.59214372484775,1.38714519004875,1.27195045680019,1.16174792950057,1.08618973646532
"rn",1.00888847391775,1.02544610824006,1.06309513317421,1.08983042617281,1.04674290725712,0.998332050214566,0.939758782450857,0.899338772424678
"ra",1.97406987727502,1.90341886202845,1.73998444107724,1.46151726084018,1.32655836716237,1.27592106573197,1.23790154542479,1.20941216042183
"nsub",11620.59,37300.47,115554.51,331957.7,527127.65,650102.49,779514.68,877071.01
